count,source,city,state,zip code,latitude,longitude,circulation,scope
27,dailynews.com,Los Angeles,California,no data,34.0536909,-118.242766,no data,Regional
27,larrybrownsports.com,no data,no data,no data,,,no data,no data
27,nbcwashington.com,no data,Washington,no data,38.8950368,-77.0365427,no data,Regional
27,politico.com,Ashburn,Virginia,20149,39.0438,-77.4874,no data,National
27,yorkdispatch.com,no data,no data,no data,40.9699889,-77.7278831,no data,Regional
26,Daily Beast,no data,no data,no data,,,no data,National
26,KIRO Seattle,Seattle,Washington,98109,47.6329947,-122.3566878,no data,no data
26,New York Daily News on MSN.com,New,Kentucky,no data,38.4278468,-84.8105037,no data,Regional
26,Newsday,Town of Huntington,New York,11747,40.77439945,-73.40907958,90175,Regional
26,Q13 FOX,Seattle,Washington,no data,47.6038321,-122.330062,no data,Local
26,WTAE Pittsburgh,Baldwin,Pennsylvania,15207,40.3972915,-79.9617183,no data,Local
26,buffalonews.com,Buffalo,New York,no data,42.8867166,-78.8783922,no data,Regional
26,pittsburgh.cbslocal.com,Pittsburgh,Pennsylvania,no data,40.4416941,-79.9900861,no data,Regional
26,postandcourier.com,no data,no data,no data,33.6874388,-80.4363743,no data,Regional
26,pressofatlanticcity.com,Chicago,Illinois,60666,41.8781,-87.6298,no data,no data
26,slate.com,Slate,West Virginia,no data,39.1359112,-81.445954,no data,National
26,thesource.com,no data,no data,no data,,,no data,National
25,Allentown Morning Call,Allentown,Pennsylvania,18102,40.6048051,-75.46999794,no data,Local
25,CBS Chicago,Chicago,Illinois,60602,41.88348995,-87.62887929,no data,Local
25,KOMO News,Seattle,Washington,98109,47.6193729,-122.3481966,no data,Local
25,PopCulture.com,no data,no data,no data,,,no data,National
25,Variety,San Benito,Texas,78586,26.1429594,-97.673472,74004,National
25,WBUR,Newton,Massachusetts,2464,42.307699,-71.2235901,no data,Local
25,WDSU New Orleans,Chalmette,Louisiana,70043,29.9500498,-89.9576537,no data,Local
25,WPLG Local 10,Pembroke Park,Florida,33179,25.9853007,-80.177436,no data,Local
25,WXYZ Detroit,Southfield,Michigan,48037,42.4709596,-83.24733725,no data,Local
25,nbcdfw.com,Dallas,Texas,no data,32.7762719,-96.7968559,no data,Local
24,11Alive,Portland,Oregon,97207,45.5235,-122.676,no data,no data
24,Albuquerque Journal,Albuquerque,New Mexico,87109,35.1688953,-106.5901739,56956,no data
24,KFSN-TV,Fresno,California,no data,36.7295295,-119.7088613,no data,Local
24,New York Magazine,Kings County,New York,11217,40.6793918,-73.9873753,no data,Regional
24,Omaha World-Herald,Omaha,Nebraska,68102,41.2615715,-95.93384174,62546,no data
24,San Antonio Express-News,San Antonio,Texas,78216,29.5255933,-98.4719581,61377,Local
24,TMZ,Washington,District of Columbia,20068,38.9072,-77.0369,no data,National
24,The Guardian,no data,Colorado,United States,37.6636103,-107.5403366,no data,National
24,The Telegraph,Hudson,New Hampshire,3051,42.739423,-71.43103159,7312,no data
24,WFAA8,Portland,Oregon,97207,45.5235,-122.676,no data,no data
24,WMUR Manchester,Manchester,New Hampshire,3101,42.9850118,-71.46638131,no data,no data
24,WRAL.com,Raleigh,North Carolina,27695,35.77972095,-78.67465548,no data,Local
24,WWLTV.com,New Orleans,Louisiana,no data,29.9759983,-90.0782127,no data,Local
24,gazette.com,no data,no data,Colorado,38.7251776,-105.607716,no data,Regional
24,seattlepi.com,Seattle,Washington,no data,47.6038321,-122.330062,no data,Regional
24,thesouthern.com,Chicago,Illinois,60666,41.8781,-87.6298,no data,Regional
24,theweek.com,no data,no data,no data,,,no data,no data
24,today.com,Romulus,Michigan,48174,42.2242818,-83.3497473,no data,no data
24,wsbtv.com,Atlanta,Georgia,no data,33.7489924,-84.3902644,no data,Local
23,9NEWS.com,no data,Denver,Colorado,39.7392364,-104.984862,no data,Local
23,CBS Philly,Center City,Pennsylvania,19130,39.9616159,-75.1644365,no data,Regional
23,FOX 61,no data,Capitol Planning Region,Connecticut,41.764582,-72.6908547,no data,Local
23,Honolulu Star-Advertiser,Kapolei,Hawaii,96707,21.32794975,-158.0915084,112116,Local
23,NBC Sports,Orlando,Florida,32819,28.4741284,-81.46574441,no data,no data
23,Palm Beach Post,Milford,Connecticut,6460,41.2387114,-73.0335067,no data,Local
23,The Atlantic,Atlanta,Georgia,30363,33.79045715,-84.39768559,878041,National
23,Toledo Blade,Toledo,Ohio,no data,41.6529143,-83.5378173,no data,Local
23,WBAL Baltimore,Park Heights,Maryland,21211,39.33494255,-76.65055329,no data,Local
23,WSMV Nashville,Davidson County,Tennessee,37209,36.140891,-86.865556,no data,no data
23,clickorlando.com,Orlando,Florida,no data,28.5421109,-81.3790304,no data,Regional
23,cnn.com,no data,no data,no data,,,no data,National
22,6abc News,Pencoyd,Pennsylvania,19127,40.0054824,-75.21436139,no data,no data
22,ABC6OnYourSide.com,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
22,Alaska Dispatch News,no data,no data,Alaska,64.4459613,-149.680909,no data,no data
22,Chron.com,Houston,Texas,no data,29.7589382,-95.3676974,no data,Regional
22,KSDK.com,no data,Saint Louis,Missouri,38.6280278,-90.1910154,no data,Local
22,Miami Herald,Miami,Florida,33132,25.7878244,-80.1864748,no data,Local
22,MyNorthwest.com,Seattle,Washington,no data,47.6038321,-122.330062,no data,Local
22,NBC Southern California,Universal City,California,91608,34.1429637,-118.360565,no data,Regional
22,News On 6,no data,no data,no data,,,no data,no data
22,PEOPLE.com,Columbia,Missouri,65201,38.9510573,-92.3287497,no data,National
22,The Daily Progress,Ullin,Illinois,62992,37.27566,-89.192777,no data,Local
22,Time,Time,Illinois,no data,39.5611535,-90.72341263,1347865,National
22,Tribune-Review,Greensburg,Pennsylvania,15601,40.3137858,-79.5459581,no data,Regional
22,WESH,Daytona Beach,Florida,no data,29.2108147,-81.0228331,no data,Local
22,WFAA,Dallas,Texas,no data,32.7762719,-96.7968559,no data,no data
22,WFAA.com,Dallas,Texas,no data,32.7762719,-96.7968559,no data,no data
22,WFMJ,Youngstown,Ohio,44502,41.0800997,-80.6401134,no data,Local
22,WLWT Cincinnati,Cincinnati,Ohio,45219,39.1242215,-84.5216304,no data,no data
22,WPLG,Miami,Florida,no data,25.7741728,-80.19362,no data,no data
22,WTTV,Bloomington,Indiana,no data,39.1670396,-86.5342881,no data,no data
21,ActionNewsJax.com,Jacksonville,Florida,no data,30.3321838,-81.655651,no data,Local
21,Associated Press on MSN.com,Ashwaubenon,Wisconsin,54304,44.4862252,-88.0667742,no data,National
21,Chicago Daily Herald,Chicago,Illinois,no data,41.8755616,-87.6244212,no data,Regional
21,Click Orlando,Click,Texas,no data,30.5632439,-98.5739216,no data,no data
21,DNAinfo,Chicago,Illinois,no data,41.8755616,-87.6244212,no data,Regional
21,Dallas New,Dallas,Texas,no data,32.7762719,-96.7968559,no data,Local
21,Delaware Online,Newark,Delaware,19716,39.680059,-75.73652589,no data,no data
21,KCRA Sacramento,Twin Cities Road,California,95690,38.2644619,-121.4904129,no data,Local
21,KHOU.com,Houston,Texas,no data,29.7589382,-95.3676974,no data,no data
21,Laredo Morning Times,Laredo,Texas,no data,27.5030915,-99.5075644,7492,Local
21,Mediaite,no data,no data,no data,,,no data,no data
21,Morning Call PA,Allentown,Pennsylvania,18102,40.6048051,-75.46999794,no data,Regional
21,Patch.com,no data,Saint Louis,Missouri,38.5440983,-90.2597136,no data,no data
21,People Magazine,Columbia,Missouri,65201,38.9510573,-92.3287497,no data,National
21,WBAL,Park Heights,Maryland,21211,39.33494255,-76.65055329,no data,no data
21,WCNC,Elizabeth City,North Carolina,27909,36.3107119,-76.2318788,no data,Local
21,WITN,Greenville,North Carolina,27858,35.58827755,-77.3732667,no data,no data
21,WJXT News4JAX,Jacksonville,Florida,32216,30.2734847,-81.5535757,no data,Local
21,WPIX,no data,City of New York,New York,40.7127281,-74.0060152,no data,Local
21,WSB Radio,Atlanta,Georgia,30309,33.7987943,-84.3867328,no data,no data
21,WXIA-TV,Atlanta,Georgia,no data,33.7489924,-84.3902644,no data,no data
21,mycentraljersey.com,no data,no data,New Jersey,40.0757384,-74.4041622,no data,Local
21,usatoday.com,Ashburn,Virginia,20147,39.018,-77.539,no data,National
20,AZ Central,Central,Arizona,85531,32.8675652,-109.7928591,no data,no data
20,FOX10 News,Dublin,Ohio,43017,40.0992,-83.1141,no data,no data
20,FOX4 Kansas City,no data,no data,Kansas,38.27312,-98.5821872,no data,no data
20,KADN,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
20,KKTV11,Seattle,Washington,98109,47.6222,-122.337,no data,no data
20,KRIS Corpus Christi News,Oklahoma City,Oklahoma,73150,35.4339318,-97.3667522,no data,no data
20,Press-Enterprise,no data,no data,California,36.7014631,-118.755997,no data,Local
20,RTV6 Indianapolis,Indianapolis,Indiana,no data,39.7683331,-86.1583502,no data,no data
20,The Beaumont Enterprise,Beaumont,Texas,no data,30.0860459,-94.1018461,no data,Regional
20,WBAL Radio,Randallstown,Maryland,United States,39.3765194,-76.77230248,no data,Local
20,WDIV Detroit,Detroit,Michigan,48226,42.3297839,-83.05378406,no data,Local
20,WLTX.com,Columbia,South Carolina,no data,34.0007493,-81.0343313,no data,no data
20,nbcbayarea.com,no data,San Francisco,California,37.7790262,-122.419906,no data,Regional
20,news4jax.com,Jacksonville,Florida,no data,30.3321838,-81.655651,no data,Regional
20,staradvertiser.com,Honolulu,Hawaii,no data,21.304547,-157.855676,no data,Regional
20,timesfreepress.com,Chattanooga,East Tennessee,Tennessee,35.0457219,-85.3094883,no data,Regional
19,Baltimore Sun on MSN.com,no data,Baltimore,Maryland,39.2908816,-76.610759,no data,Regional
19,CBS 58,Milwaukee,Wisconsin,53295,43.0235452,-87.9891179,no data,Local
19,CBS Boston / WBZ on MSN.com,Kent,Washington,98032,47.38815415,-122.2468448,no data,Regional
19,Dallas News,McKinney,Texas,75071,33.2201787,-96.6282886,no data,Local
19,Hot Air,no data,no data,no data,,,no data,National
19,MassLive.com,no data,no data,Massachusetts,42.3788774,-72.032366,no data,Regional
19,OCRegister,San Francisco,California,94110,37.7506,-122.4121,no data,Local
19,Penn Live,Penn,Pennsylvania,15675,40.328958,-79.6411537,no data,Regional
19,Philadelphia Inquirer,Upper Merion Township,Pennsylvania,19406,40.0894107,-75.32518432,no data,no data
19,Richmond.com,no data,Richmond,Virginia,37.5385087,-77.43428,no data,Local
19,The Daily Dot,Dot,Washington,no data,45.8665171,-120.3453278,no data,no data
19,The Fayetteville Observer,Fayetteville,Arkansas,no data,36.0625843,-94.1574328,no data,no data
19,The Register-Guard,Eugene,Oregon,97408,44.08603515,-123.0526948,no data,Local
19,The Root,Temple,New Hampshire,3084,42.8390297,-71.82913807,no data,National
19,WSAZ,Huntington,West Virginia,25701,38.4183767,-82.44705837,no data,no data
19,WSFA,Montgomery,Alabama,no data,32.3669656,-86.3006485,no data,no data
19,WSLS 10,Honeysuckle Road,Virginia,24059,37.20069,-80.1483741,no data,Local
19,WTVM,Columbus,Georgia,no data,32.4610708,-84.9880449,no data,no data
19,herald-dispatch.com,Huntington,West Virginia,25701,38.4199804,-82.44215214,no data,Local
19,nbcnewyork.com,Ashburn,Virginia,20149,39.0469,-77.4903,no data,National
19,newspressnow.com,no data,no data,Kansas,38.27312,-98.5821872,no data,Regional
19,omaha.com,Omaha,Nebraska,no data,41.2587459,-95.9383758,no data,Local
18,7News and TheDenverChannel.com,Capitol Hill,Colorado,80203,39.7268335,-104.9857622,no data,no data
18,ABC 17 News,no data,no data,Missouri,38.7604815,-92.5617875,no data,Regional
18,Business Insider on MSN.com,State College,Pennsylvania,16802,40.80372115,-77.86540862,no data,no data
18,CBS Sacramento,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
18,KTAR News,Phoenix,Arizona,85013,33.51412645,-112.0740643,no data,Local
18,News &amp; Observer,Raleigh,North Carolina,no data,35.7803977,-78.6390989,no data,Regional
18,The Hollywood Reporter,Los Angeles,California,90245,33.9406237,-118.4102168,86738,no data
18,The State,no data,no data,South Carolina,33.6874388,-80.4363743,no data,Local
18,TwinCities.com,San Francisco,California,94110,37.7506,-122.4121,no data,no data
18,WBALTV11,no data,no data,no data,,,no data,Local
18,WOKV,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
18,WPVI-TV,no data,Philadelphia,Pennsylvania,39.9527237,-75.1635262,no data,no data
18,ew.com,no data,Kansas,no data,38.6942009,-98.2149289,no data,National
18,lehighvalleylive.com,no data,no data,Pennsylvania,40.9699889,-77.7278831,no data,Local
18,mynorthwest.com,Seattle,Washington,no data,47.6038321,-122.330062,no data,Local
18,pbs.org,Arlington,Virginia,22202,38.8620688,-77.0504543,no data,National
18,wsoctv.com,Charlotte,North Carolina,no data,35.2272086,-80.8430827,no data,Local
17,CBS Detroit,Detroit,Michigan,48202,42.3721709,-83.07282122,no data,Local
17,CNBC,Kenner,Louisiana,70062,29.9949065,-90.2567097,no data,National
17,Detroit Free Press on MSN.com,Detroit,Michigan,no data,42.3315509,-83.0466403,no data,Local
17,FOX43.com,no data,no data,Pennsylvania,40.9699889,-77.7278831,no data,Regional
17,KAKE.com,Wichita,Kansas,no data,37.6922361,-97.3375448,no data,no data
17,KHOU,Houston,Texas,no data,29.7589382,-95.3676974,no data,no data
17,KSDK,no data,Saint Louis,Missouri,38.6280278,-90.1910154,no data,Local
17,KSL,Salt Lake City,Utah,84122,40.785421,-111.9900619,no data,Local
17,KWTX,Waco,Texas,76706,31.5284778,-97.1209969,no data,no data
17,MyNewsLA,San Francisco,California,94110,37.7506,-122.4121,no data,no data
17,NBC 5 Dallas-Fort Worth,Universal City,California,91608,34.1429637,-118.360565,no data,no data
17,Omaha.com,Omaha,Nebraska,no data,41.2587459,-95.9383758,no data,Local
17,Reno Gazette-Journal,Reno,Nevada,no data,39.5261206,-119.8126581,7879,no data
17,Shreveport Times,Shreveport,Louisiana,no data,32.5135356,-93.7477839,no data,Local
17,Syracuse.com,Syracuse,Utah,84075,41.1100739,-112.0478083,no data,Local
17,THV11.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
17,The Hour,no data,no data,Connecticut,41.6500201,-72.7342163,no data,Local
17,The York Dispatch,York,Pennsylvania,17401,39.9624662,-76.727729,no data,Regional
17,WBAY,Green Bay,Wisconsin,54305,44.51259695,-88.01299385,no data,no data
17,WKMG News 6 &amp; ClickOrlando,Orlando,Florida,32804,28.593389,-81.4200152,no data,Local
17,WTVR,Scott's Addition,Virginia,23230,37.56662665,-77.47598197,no data,no data
17,WZTV,Nashville-Davidson,Middle Tennessee,Tennessee,36.1622767,-86.7742984,no data,Local
17,YAHOO! on MSN.com,Sunnyvale,California,no data,37.4181243,-122.0253802,no data,no data
17,hotair.com,no data,no data,no data,,,no data,National
17,mySanAntonio.com,Dallas,Texas,75270,32.7767,-96.797,no data,no data
17,ocregister.com,San Francisco,California,94110,37.7506,-122.4121,no data,no data
17,wftv.com,Lake Pickett Road,Florida,32709,28.6024986,-81.0933956,no data,Local
17,whotv.com,San Francisco,California,94110,37.7506,-122.4121,no data,no data
16,ABC30 Action News,no data,no data,no data,,,no data,no data
16,Buffalo News,Buffalo,New York,14203,42.8776068,-78.87552592,no data,Regional
16,CBS DFW,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
16,CBS New York,New York County,New York,10019,40.76953315,-73.99067563,no data,no data
16,Charleston Post Courier,Charleston,South Carolina,29403,32.79462835,-79.94171435,no data,Regional
16,Columbus Ledger-Enquirer,Columbus,Ohio,no data,39.9622601,-83.0007065,no data,Local
16,FOX News on MSN.com,Cincinnati,Ohio,45203,39.10215815,-84.5255348,no data,no data
16,Fox Baltimore,Fox Meadows Purchase,Maryland,21111,39.5906326,-76.5135588,no data,no data
16,Gothamist,no data,City of New York,New York,40.7127281,-74.0060152,no data,Local
16,KENS,San Antonio,Texas,no data,29.4246002,-98.4951405,no data,no data
16,KSAT,San Antonio,Texas,78216,29.5334021,-98.46921443,no data,no data
16,KUSA,no data,Denver,Colorado,39.7392364,-104.984862,no data,no data
16,New York Daily,New York County,New York,10035,40.74975355,-73.97321263,no data,no data
16,NewsChannel5.com,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
16,Pensacola News Journal,Pensacola,Florida,no data,30.421309,-87.2169149,7403,Local
16,Portland Press Herald,South Portland,Maine,4106,43.6391159,-70.35444285,no data,no data
16,The Hil,Knoxville,East Tennessee,Tennessee,35.9224938,-84.02243596,no data,National
16,The New Yorker,New York County,New York,10001,40.752795,-73.99363227,no data,National
16,The Washington Post,Ward 2,District of Columbia,20005,38.902906,-77.030821,no data,National
16,WAFB,Baton Rouge,Louisiana,no data,30.4494155,-91.1869659,no data,no data
16,WCJB,Wacahoota,Florida,no data,29.5366353,-82.3998267,no data,no data
16,WHAS11.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
16,WHNT,Huntsville,Alabama,35801,34.7387021,-86.5322128,no data,no data
16,WKMG Orlando,Orlando,Florida,32804,28.593389,-81.4200152,no data,Local
16,WLOS,Asheville,North Carolina,no data,35.595363,-82.5508407,no data,no data
