file_id,year_month,title,loc,text,scope,year,month,city,state,region
157719218,1974-12,Los Angeles Times (1923-1995),"los angeles, calif","So, to some extent, will interest rates and price inflation-although mortgage rates could ease downward and the cost of living will slow its growth un- less harvests are bad.",local,1974,12,los angeles,california,west
1908290201,1980-07,Tennessean (1972-) The,nashville,We're the Anti-Inflation Department Store.,local,1980,7,nashville,tennessee,southeast
1901840902,1978-05,St. Louis Post-Dispatch (1923-),st louis,"But his replies to questions about inflation added nothing new to his anti-inflation anti-inflation strategy, which is built around an appeal for a voluntary slowdown in wage and price increases.",local,1978,5,st louis,missouri,midwest
133889272,1974-12,Wall Street Journal  (1923-),"new york, ny",That's twice the inflation rate that prevailed at the year's start.,national,1974,12,new york,new york,northeast
158794386,1979-04,Los Angeles Times (1923-1995),"los angeles, calif",Inflation is caused by labor costs rising faster than productivity.,local,1979,4,los angeles,california,west
171152257,1974-11,Chicago Tribune (1963-1996),"chicago, ill",The anti-inflation tactics adopted by Ms. Porter and President Ford are more suited to the anti-saloon league than to our excruciatingly difficult economic problems.,local,1974,11,chicago,illinois,midwest
1868710526,1979-03,Courier-Journal (1923-) The,louisville,"If other major unions were then to obtain similar settlements, the inflation rate could rise by as much as 2 percentage points, he said, stressing stressing he was basing his statements on quick calculations.",local,1979,3,louisville,kentucky,southeast
147051427,1979-09,Washington Post  (1974-) The,"washington, dc",The poverty line is recomputed every year and has been rising rapidly with inflation.,national,1979,9,washington,district of columbia,northeast
158998733,1979-07,Los Angeles Times (1923-1995),"los angeles, calif","The new Congressional Budget Of- fice report projects a 1979 economic growth rate of -2.0% to 0.0% after inflation is considered, compared to 0.0% to 2.0% growth in its earlier as- sessment.",local,1979,7,los angeles,california,west
1893429726,1979-08,Indianapolis Star (1923-),indianapolis,"Decator srhis hixje eat-m kit-ien. lam mi On'y 142 900 See Charlie Dacnert, 652 2247 7V A-C R E S Invest Mother Earth, its a matter of limited supplyincreased demand -popular Hand Co Naar 1-74 SmJ Laorga. 852 .7247 35 ACRES 3 BR mch on Whrtetocfc Creek N ot Pia-nfield on Co fid 300S Tree. 2 sheds, place to raise garden, beef and beat inflation' Hurry' Sat Bob Sarkina. 852.2247 NOW'' OVER S3' R-E-A-8-O-N-S 9 Rm. 4 BR. 2-sty, 2'i baths, trptc, CA.",local,1979,8,indianapolis,indiana,midwest
123363586,1977-04,New York Times  (1923-),"new york, ny","But the '^ in hourly compensation, which s hourly pay adjusted for inflation, was oily 2.4 percent.",national,1977,4,new york,new york,northeast
1893432276,1979-07,Indianapolis Star (1923-),indianapolis,"The council said due to high inflation in such necessities as food, housing, energy and medical care households in the lowest income group are spending 119 percent of their after-tax income on these basics.",local,1979,7,indianapolis,indiana,midwest
146866632,1978-12,Washington Post  (1974-) The,"washington, dc","Neal R. Peirce The Great Wheelchair Flap President Carter has a golden opportunity to show his mettle on fighting inflation, reducing burdensome regulation, saving energy and helping out the nation s cities.",national,1978,12,washington,district of columbia,northeast
169387226,1975-08,Chicago Tribune (1963-1996),"chicago, ill",Price Increases in the nation s supermarkets are sure to follow and inflation-weary housewives will have to dig deeper Into their purses.,local,1975,8,chicago,illinois,midwest
1900386752,1962-10,Nashville Tennessean (1923-1972),nashville,Slichter was entirely correct when more than three years ago he insisted inflation inflation fears were grossly exaggerated exaggerated and we were concentrating concentrating on the wrong problems.,local,1962,10,nashville,tennessee,southeast
120762858,1979-08,New York Times  (1923-),"new york, ny",It is clear that the emergence of a prosperous middle class during the past 20 years has elevated asset-eroding inflation to a much more prominent status in worldpolitics than ever before.,national,1979,8,new york,new york,northeast
1868839612,1980-08,Courier-Journal (1923-) The,louisville,Inflation.,local,1980,8,louisville,kentucky,southeast
423963980,1980-08,New York Times,"new york, ny","''The high rate of inflation will adversely affect peoples' incomes, and this means we have little to pin our hopes on for a strong consumer rebound,'' said Sandra Shaber, senior economist of Chase Econometrics Associates of Bala Cynwyd, Pa. ''Prospects for a rapid start to an economic recovery, if anything, are gloomier now,'' she added.",local,1980,8,new york,new york,northeast
119990355,1974-09,New York Times  (1923-),"new york, ny","In a few years, that sum is going to seem like nothing at all at the present rate of inflation.",national,1974,9,new york,new york,northeast
1876546730,1967-10,Minneapolis Tribune (1964-1982),minneapolis,"And at home, he added, he Continued From Page One is being asked to behave as if all babies were born witn equal opportunities, as if health and education were someone else's concern and as if the inflation that he would arrest with a tax in crease were inevitable.",local,1967,10,minneapolis,minnesota,midwest
119322394,1972-04,New York Times  (1923-),"new york, ny","Aspin, who is developing a reputation over allegations of Pentagon waste, said that the Litton figure was $145-million above current Navy estimates on expected inflation.",national,1972,4,new york,new york,northeast
1893391439,1978-11,Indianapolis Star (1923-),indianapolis,Riesel Victor Riesel Steel Haulers May Ram Carter Plan Washington Behind the scenes here there has been some mighty intense plea bargaining between between the inflation-frightened U.S. govern ment and the Teamsters Teamsters Brotherhood with most of the pleading pleading coming from the government.,local,1978,11,indianapolis,indiana,midwest
118657163,1969-09,New York Times  (1923-),"new york, ny","She had her bills confused --Washington is on a $1 bill and the White House on the Mrs. Clara Cooper, one of the Bronx housewives who appeared before Commission on Inflation yesterday. $20 bill--but she and the other housewives said they knew  vhere their budget dollars go -not far enough.",national,1969,9,new york,new york,northeast
171561922,1978-02,Chicago Tribune (1963-1996),"chicago, ill","'Looked at this way, inflation has boosted new home prices 7.4 per cent a year, and not the 10 to 12 per cent that is widely believed,"" Harwood said.",local,1978,2,chicago,illinois,midwest
170192896,1980-04,Chicago Tribune (1963-1996),"chicago, ill","It is difficult to believe that the administration can be so insensitive to our plight at this point in the inflation struggle to  this oil import fee unos oar,  finances.",local,1980,4,chicago,illinois,midwest
146128577,1974-10,Washington Post  (1974-) The,"washington, dc",Less good is the character of the President's call for restraint on the excesses which push forward the inflation.,national,1974,10,washington,district of columbia,northeast
172030734,1979-10,Chicago Tribune (1963-1996),"chicago, ill","He figured that if the Fed didn't tighten credit soon, next year s inflation rate would continue in double digits-scaring a lot of investors.",local,1979,10,chicago,illinois,midwest
1868685031,1979-02,Courier-Journal (1923-) The,louisville,"Until yesterday some analysts had expressed expressed surprise at the moderate reaction reaction of the stock market to a series of events including the border war between between China and Vietnam, oil price in- wisE pi 7.75 2250 84vn'8 creases by a number of exporting coun- 23 i9""aIZ tries and SI6ns of worsening domestic inflation.",local,1979,2,louisville,kentucky,southeast
171107336,1974-11,Chicago Tribune (1963-1996),"chicago, ill","""The worst inflation has been in the post office.",local,1974,11,chicago,illinois,midwest
169155639,1971-09,Chicago Tribune (1963-1996),"chicago, ill","Penny Popular It wasn't hard to see why the original Kennedy half-dollars became so popular, but why all the interest in the lowly penny? f""Being 93 per cent copper and 5 per cent zinc, the 'pen- ny' is not likely to be held for its metallic value, and the of- fects of inflation would appear to have sharply curtailed its use as a  of exchange,"" said the magazine.",local,1971,9,chicago,illinois,midwest
1868835820,1980-02,Courier-Journal (1923-) The,louisville,"It's a refreshing way to beat inflation and keep your whole family refreshed, too.",local,1980,2,louisville,kentucky,southeast
1878460464,1976-08,Minneapolis Tribune (1964-1982),minneapolis,"He quotes Carter: ""I'd put my emphasis on employment and take my chances on inflation"" and concludes that ""unemployment would be reduced only gradually.""",local,1976,8,minneapolis,minnesota,midwest
146159762,1974-07,Washington Post  (1974-) The,"washington, dc",The 26 voters who volunteered inflation as the nation s most important problem chose the Democrats as the party best equipped to handle it by a 5 to 1 margin.,national,1974,7,washington,district of columbia,northeast
121266000,1980-03,New York Times  (1923-),"new york, ny","Carter said that he had ""absolutely no doubt"" that his latest program ""will indeed bring down the high rate of inflation which exists today.""",national,1980,3,new york,new york,northeast
133722748,1972-11,Wall Street Journal  (1923-),"new york, ny","Whether that income is more because of inflation, and hence subject to a higher tax rate, is beside the point.",national,1972,11,new york,new york,northeast
117328549,1966-03,New York Times  (1923-),"new york, ny","Johnson said the people at home ought to set an example for the men fighting in Vietnam, ,adding: ""If we   increase wages and show no restraint on prices, .we will lose the war on inflation.",national,1966,3,new york,new york,northeast
532317330,1976-10,Afro-American (1893-),"baltimore, md","Black economist sizes up Ford Carter on -issues By A1oses Newson BALTIMORE Democratic presidential nominee Jimmy Carter offers more appealing range of promised on behalf of those groups and segments on the margins of American according to internationally respected economist Andrew Brimmer For those voters who give greater weight to such concerns including high unemployment the clear choice in this year s would be Carter the former Federal Reserve governor says However for' those voters who give greater weight to the ineluding the further abatement of inflation of the more secure groups and segments of society President Ford appears to offer better choice Brimmer told University Baltimore audience Monday evening Now president of the Washington-based economic and firm Brimmer and Company Inc Dr Brimnmer spoke here on Economic Ijsues of Campaign '76 Brimnoer who as professor at Harvard University had input into the income tax cutting action that has been continued in the recent tax reform legislation says basic economic issues divide Ford 'and Carter t-term perspective he sees unemployment as the area in which Carter would put more governmental than would the President Carter Brimmer says would probably seek increase in public Dr. Andrew T. Brimmer financing of specially targeted manpower programs to aid the disadvantaged.""",local,1976,10,baltimore,maryland,northeast
1820414573,1974-05,Detroit Free Press (1923-),detroit,The rate of inflation has been traveling with the price of gold.,local,1974,5,detroit,michigan,midwest
120010375,1974-09,New York Times  (1923-),"new york, ny","Mr. Greenspan had appare,,ntly meant to illustrate that all segments of society were being harmed by inflation.",national,1974,9,new york,new york,northeast
158451096,1978-03,Los Angeles Times (1923-1995),"los angeles, calif","Then, of course, there is the United States, where one quarter of the world ivory output arrives in the form of jewelry and carved figurines, Like gold, these ivory items are considered a choice investment against inflation-and never  elephant from whence they came.",local,1978,3,los angeles,california,west
119367511,1972-04,New York Times  (1923-),"new york, ny","Protection against bank failure, inflation, unemployment, quack cures; marijuana, Communist propaganda in the U.S. mail, air pollution, cigarette smoking, short weight, unequal opportunity and Sander Vanocur on public television.",national,1972,4,new york,new york,northeast
170460236,1980-08,Chicago Tribune (1963-1996),"chicago, ill","Movie horror Continued Irom  27 life, horrors happen slower. the! re diffused. like the Iran situation or escalating inflation.",local,1980,8,chicago,illinois,midwest
171547883,1977-12,Chicago Tribune (1963-1996),"chicago, ill","Last, but not least, the peso seems to have stabilized all along Numero Uno at about 22 to the US. dollar, which, for the traveler, more than offsets inflation.",local,1977,12,chicago,illinois,midwest
1008617283,1980-04,Boston Globe (1960-),"boston, mass",NEW ENGLAND In Washington NEW ENGLAND In Washington Mobil case lesson in weakness By David Rogers Globe Staff WASHINGTON -- On Friday afternoon two weeks ago President Jim- my Carter sharply attacked Mobil Oil in speech that some observers saw as invitation to the American public to boycott the huge corporation because of alleged violations of federal price controls The following Tuesday Carter again criticized the company In sp fch In Washington yet same daythe Pentagon awarded 154 mil lion Jet fuel contract to Mobil Only four days before Carter's first speech the Department had an- another million fuel con- tract with Mobil This sequence of events reflects the frustrations of voluntary system of government that is toothless and de- pj is so much on Jawboning to get Its Job done In this election year the Mobil case has become something of cause bre for the Administration and It goes back to press conference the day be- foV the New Hampshire primary when the Council on Wage and Price Stability announced that 1 1 Ameri can refiners appeared to be in viola- tlon of price guidelines 1 Mobil was cited that day yet In the almost eight weeks since then only the other lO Bal timore oil firm has been named publicly by the Administration The long review process may turn up more names tn the next month but in the 1 Interim Mobil's defiance and even dis dain jbr the charges has caused problems for the entire program Tlfe Administration Is reportedly considering unprecedented sanctions the company and from the start SMobll has done more than sim ply ny the allegations The oil corpo- was waiting with its own press the day of the council s an nouncement In February and it has the Issue in widely publicized advertisements in major newspapers Nejv England has had no small role in the entire affair The price control Issue i- particularly for heating oil has major concern 6r the con- delegation and the timing of thd council s initial announcement Indicated It was designed for the region s consumption Massachusetts Sen Edward Ken nedy Carter's Democratic challenger has advocated mandatory wage and price Controls yet he has seemed to enjoy support from those on either side jjf the Mobil dispute Herbert Schmertz company executive re sponsible for those ads served as an early to Kennedy's campaign Toby Moffett of Connecti- cut and Robert Drlnan of Massachu setts are Kennedy supporters who sharply critical of the nation s oil companies Mqffett and Drlnan have now add ed names to growing list of Housrf members opposed to Carter's new Ijnport fee on crude oil and in these two Democrats have cast themselves with Vermont and Njalne Republicans Reps Jamts Jeffords and David Emery It ts curious alliance but It also points up the basic divisions among Democrats over economic Issues today One side prefers strong govern ment Intervention to control supplies and while the other Is hoping the can essentially straighten Itself out One side wants rationing and mandatory controls to cut prices the other-uses price Increases to en courage conservation kind of self- and cuts tn the budget to curb inflation and prices Thfc difficulty Is that both sides are thrown Into alliances with Republi cans an awkward position for an election year Ih order to balance the 1981 budget the Democratic leader- ship ip counting on Republicans and not the party s liberals and the lib erals like Moffett and Drlnan are signing up with Republicans against the Pfesldent It'q enough to make you want to go back ito something very simple like one of those Mobil ads,local,1980,4,boston,massachusetts,northeast
162613620,1979-12,Los Angeles Times (1923-1995),"los angeles, calif","Add instant inflation (none of yes- terday s lower-priced stock will avoid today s price rise), and the consumer gets the short end again!",local,1979,12,los angeles,california,west
118830680,1970-06,New York Times  (1923-),"new york, ny","Progress was inevitably slow, he said, because inflation had been allowed to take deep roots in the economy between 1966 and the first half of 1969.",national,1970,6,new york,new york,northeast
169065774,1970-11,Chicago Tribune (1963-1996),"chicago, ill","But precisely what a clearcut victory for either party would do to the stock market-and the fight a g a i n s t inflation-re- mained subject to various interpretations, both short-term and long-term.",local,1970,11,chicago,illinois,midwest
134299802,1978-06,Wall Street Journal  (1923-),"new york, ny",Business executives don't expect the Car ter admWstration's present plans to slow either the economy or inflation.,national,1978,6,new york,new york,northeast
494381913,1971-12,Chicago Daily Defender (Daily Edition) (1960-1973),"chicago, ill",The American Medical Association supports President Nixon's efforts to curb inflation and to hold price rises to an average of 2.5% across the board.,local,1971,12,chicago,illinois,midwest
1878701027,1978-10,Minneapolis Tribune (1964-1982),minneapolis,Inflation is more than 9 percent a year.,local,1978,10,minneapolis,minnesota,midwest
1906353906,1974-11,Tennessean (1972-) The,nashville,"BRA BAR, ALL l'p your llarvry rliarjjr or Hank Aincrimril AP Wirphoo that inflation,"" he said.",local,1974,11,nashville,tennessee,southeast
122899053,1976-11,New York Times  (1923-),"new york, ny","It is senseless for Iran lo ask for a 1 percent price increase of oil because of inflation when a meticulous study by the Petroleum Industry Research Foundation has shown that the composite cost of OPEC imports has risen by a practically negligible 2.S percent since the last price increase about sixteen months ago, an amount easily covered by a small fraction of OPEC's surpluses, and when the general price index in the United States has risen by 87 percent since 1967 while during the same period the price of oil has been lifted by more than 900 percent, admittedly from a depressed level It is ironical for OPEC members to the role of champions of the poor . eloping countries when the excessive price of oil is pushing them toward unbearable indebtedness and extreme poverty, and when per-capita income of some cil countries becomes times higher than that of their poorer .",national,1976,11,new york,new york,northeast
1906131694,1972-08,Tennessean (1972-) The,nashville,"- The inflation rate was lower than estimated, it said.",local,1972,8,nashville,tennessee,southeast
123124638,1977-01,New York Times  (1923-),"new york, ny","""Most economists see the long-run connection between money growth inflation and unemployment,' says Prof. Robert Gordon of Northwestern University.",national,1977,1,new york,new york,northeast
1893049421,1976-09,Indianapolis Star (1923-),indianapolis,"Also, they say, Indiana already has stringent regulations covering large suppliers of drinking water and the Inflation anticipate the average to be about 4.80 this year.",local,1976,9,indianapolis,indiana,midwest
118944715,1970-06,New York Times  (1923-),"new york, ny","PARK CITY, Utah, June 9-- Voter resentments over the double crunch of inflation and rising unemployment may prove decisive in elections this fall, state political leaders said in interviews here today.",national,1970,6,new york,new york,northeast
1893453101,1980-02,Indianapolis Star (1923-),indianapolis,"Knarincr interest rates and widespread, fears of even greater greater inflation have led to mass dumping of bonds.",local,1980,2,indianapolis,indiana,midwest
1876673665,1968-12,Minneapolis Tribune (1964-1982),minneapolis,"In many Latin 'American countries, for -example, investing in land ! is ?. very common way to protect one's savings against inflation.",local,1968,12,minneapolis,minnesota,midwest
1878343635,1974-02,Minneapolis Star (1947-1982),minneapolis,Heath is looking for a way to avert a strike without without breaking government inflation controls.,local,1974,2,minneapolis,minnesota,midwest
121125671,1980-02,New York Times  (1923-),"new york, ny","Factors to be seriously considered should include: 9The world political situation, which appears very fragile at this time. 9Fiscal policy, which is an unknown since this is an election year but which will probably result in a tax cut by early 1981 to encourage recovery from the recesssion; 9The Federal Reserve Board's policy, which will affect money-supply growth and, in turn, interest rates, business investment and the value of the dollar: Energy prices, which are not unrelated to the world political situation and are in constant danger of further fueling the fires of inflation.",national,1980,2,new york,new york,northeast
293251706,1980-01,Boston Globe (pre-1997 Fulltext),"boston, mass",The silver story was more than a hedge against inflation.,local,1980,1,boston,massachusetts,northeast
1819300157,1966-09,Detroit Free Press (1923-),detroit,Worries about inflation have been compounded by signs of weakness in a few sectors of the economy.,local,1966,9,detroit,michigan,midwest
184437388,1966-05,Call and Post (1962-1982),"cleveland, oh","A colorful audience of over 100 women participated in a Consumer Education Seminar sponsored by the Cleveland Club of the National Association of Negro Business and Professional Women's Clubs, Inc. Investigate Before You Invest Is Lesson Of Consumer Seminar BY DAISY CRAGGETT colorful audience of over 100 women participated in Consumer Education Seminar sponsored by the Cleveland Club of the National Association of Negro Business and Professional Women's Clubs Inc last Saturday at League Park Center 6601 Lexington Ave This program which Is national project of the National Association of Negro Business and Professional Women's Clubs was launched in an effort to enlighten neighborhood women in the management of the family dollar as America faces economic inflation Realizing that today s task and attempting to manage the family dollar efficiently and economically as possible is hard one yet realizing on the other hand that not many women are trained in this skill this meeting was held Mrs Gay Kropp vice president and service director of the Cleveland Better Business Bureau explained the role of the Bureau in protecting the consumer and the businessman from fraudulent advertising and business tactics She explained that the BBB Is authorized to make decisions It only maintains file on individuals and businessess based on complaints It receives and investigates valid and written complaints involving misrepresentation and other irregular practices in advertising and selling merchandise and services it furnishes upon request available informtion concerning thebusiness practices of firms and individuals dealing with the public and it furnishes information on institutions and Individuals making charitable requests from the public and business According to Mrs Kropp the public s vulnerability to fraud is due to its gullibility to get something fornothing Until the consumer realizes that the seller is not giving anything away then we shall always have this problem to contend with Use of the film The Better Business Bureau Story even more explicitly showed the tactics used in the public Afte'r 'a  lunch of sandwiches cookies and beverage as guest of the Club the seminar s afternoon program began Mrs Diane Place Food and Drug Consultant from the Detroit Dsitrict explained that her department is concerned about the waste of the consumers' money because people have been misled She said We as consumers must assume some responsibility for protecting ourselves Read the lable on the Understand what you read and if not ask Heed the label by paying attention to what it tells you to do then do itl Discussion groups gave the audience an opportunity to futher explore their own personal experience of fraud or ask needed advice In summarizing the wealth of information given them the groups declared that the consumer can protect himself by investigating the business BEFORE the transation Not expecting to get something for nothing Not signing blank form Make sure that all items are filled in such as the cost model no interest or carrying charges taxes etc Knowing what forms you are signing Do not sign completion form until you are completely satisfied with the job Dealing with reputable firms avoiding -night businesses TakIng your time Don't let highpressure salesmen hurry you into signing for purchase No co-signing for another person unless you are willing to equal responsibility for the purchase Not contributing to charitable causes until you know that they are valid Avoiding the Bait and Switch technique of businesses that is avoid the tale of Znot having in stock the merchandise that was advertised or the reporting that its of poor quality and am sure that you wouldn't want that then encouraging you to make more expensive purchase 10 Avoiding those fabulous Insurance policy offers Deal with the reputable 11 in spite of all your caution to make good deal yet you are victimized on hesitate to call upon your BBB 241-7678...you will protect others from your trap It was announced that plans are for more Consumer Seminars CONSUMER EDUCATION Committee heads and speakers at last Saturday's' Consumer Education Seminar at League Park Center gathered ot lunch time.",local,1966,5,cleveland,ohio,midwest
1821955940,1980-08,Detroit Free Press (1923-),detroit,I think the biggest thing that has helped me cope with inflation is the fact that I haven't been in hock all along and am now trying to fight my way out of it.,local,1980,8,detroit,michigan,midwest
162695167,1980-03,Los Angeles Times (1923-1995),"los angeles, calif","One reason for the dollar s rise and gold s decline in recent weeks has been the record interest rates in the United States, pushed to ever higher levels by the Federal Reserve System in its effort to slow the economy and restrain inflation.",local,1980,3,los angeles,california,west
1820331974,1972-11,Detroit Free Press (1923-),detroit,The rate of inflation nmv is some fi percent in most countries.,local,1972,11,detroit,michigan,midwest
162800919,1980-06,Los Angeles Times (1923-1995),"los angeles, calif",Treasury bills are yielding less than 7% but nobody yet has said that inflation has slowed to 7%.,local,1980,6,los angeles,california,west
1886161291,1974-11,Cincinnati Enquirer (1923-),cincinnati,"ROCKEFELLER ASKED for an open hearing so that he could answer the charges and clear the situation up. Rep. Peter Rodino (D-N.J.), chairman of the House Judiciary Committee, refused on the ground that he ""wants to do a thorough Job, and he needs the time during the (election) recess to complete Shine On Harvest Moon Headers'' Views The Road TO THE EDITOR: Our problem or inflation inflation is like a big balloon.",local,1974,11,cincinnati,ohio,midwest
141178553,1960-01,"Washington Post, Times Herald  (1959-1973) The","washington, dc","He said he felt PresidentEisenhower, it denied a re-,moval of the ceiling,  the denial for inflation.If the authority is granted,Ken said, ""the President willhave the job of  we have inflation witht h i s authority.""",national,1960,1,washington,district of columbia,northeast
1908236453,1979-11,Tennessean (1972-) The,nashville,"Officials said they would make a ""crash' analysis analysis of the data checking for violations of anti-inflation anti-inflation guidelines.",local,1979,11,nashville,tennessee,southeast
1868488315,1978-04,Courier-Journal (1923-) The,louisville,"He said he agrees with Rep. Frank Annunzio, D-Ill., that the inflation problem problem has become an emergency.",local,1978,4,louisville,kentucky,southeast
1878663967,1978-08,Minneapolis Tribune (1964-1982),minneapolis,"On a trade-weighted basis, the dollar has fallen more than enough to offset the U.S. inflation of recent years.",local,1978,8,minneapolis,minnesota,midwest
1867296768,1968-03,Courier-Journal (1923-) The,louisville,"Simon-Waterman Realtors 451-2774 APARTMEN UNITS- COMPLEX; 54 HEDGE AGAINST INFLATION 5 rooms, tile bath each, 1004 occupancy, annual rental over $51,000.",local,1968,3,louisville,kentucky,southeast
132586464,1960-10,Wall Street Journal  (1923-),"new york, ny","Now, on top of that, Mr. Kennedy is campaigning on a program which Vice President Nixon accurately describes this way: Federal spending proposals ""of such vast scope as to force huge, new, inflation-breeding deficit financing in peacetime or such tai increases that the economy would stagnate.""",national,1960,10,new york,new york,northeast
1878797240,1979-03,Minneapolis Tribune (1964-1982),minneapolis,"With It, tax brackets are adjusted annually to reflect economic changes, generally changes In the rate of inflation.",local,1979,3,minneapolis,minnesota,midwest
1893015337,1975-09,Indianapolis Star (1923-),indianapolis,"If inflation falls Healey will be under considerable pressure pressure to act on Britain's new number one problem of unemployment. unemployment. ' bridge lessons CLASSES STARTING WEEK OF SEPT. 22nd Personally Taught or Supervised by , . , Mr. Easley Blackwood Call 257-2221 BLACKWOOD BRIDGE CENTER 5146 BROUSE tl Block West of 5100 N. Keyiton Duplicate Oomts Proctlw Hay Stultni r n Special fall formula kills dandelions, chickweed, and -most other broadleaf weeds . . . while it provides a fuM application of fertilizer for a rich green lawn now!",local,1975,9,indianapolis,indiana,midwest
1819395827,1967-03,Detroit Free Press (1923-),detroit,"K V J : Edward Martin Sen. Martin Dies; Foe Of Inflation WASHINGTON, Pa., (AP) Edward Martin, opponent of deficit spending and commu nism during a. 12-year career In the Senate, died Sunday.",local,1967,3,detroit,michigan,midwest
148457656,1973-03,"Washington Post, Times Herald  (1959-1973) The","washington, dc","If foreigners expect to see more inflation in the United States, they will forego to hold the dollars we pay them for goods, and seek to trade them for other harder currencies.",national,1973,3,washington,district of columbia,northeast
148254890,1972-01,"Washington Post, Times Herald  (1959-1973) The","washington, dc","We have an opportunity for having a very substantial but orderly business advance, at the same time making reasonable progress on inflation.""",national,1972,1,washington,district of columbia,northeast
148408393,1973-09,"Washington Post, Times Herald  (1959-1973) The","washington, dc",But the group s officials said  inflation had far' outstripped this figure -- in some cases by as much as 11 per cent.,national,1973,9,washington,district of columbia,northeast
123911447,1979-11,New York Times  (1923-),"new york, ny","The 1978 median income for farm families was $15,28U, an increase of 12 percent after inflation, while for nonfarm families it was $17,730, 2 percent more than in 1977.",national,1979,11,new york,new york,northeast
146950293,1978-09,Washington Post  (1974-) The,"washington, dc",Speer's prognosis on inflation Is far more pessimistic than that of the administration.,national,1978,9,washington,district of columbia,northeast
120271611,1975-10,New York Times  (1923-),"new york, ny",One source of such pressures was from Presidential advisers who are concerned about the continued inflation besetting the economy and their concern that an additional tax stimulus would spur that trend.,national,1975,10,new york,new york,northeast
565196108,1975-01,Los Angeles Sentinel (1934-),"los angeles, calif","Houston said that while fas company is not in a slump due to the rising inflation, he is ""greatly concerned about gloomy predictions and severe unemployment problems facing many throughout the nation.",local,1975,1,los angeles,california,west
146665689,1977-12,Washington Post  (1974-) The,"washington, dc",But you probably don't realize that the arsonist is much more responsible than inflation for what you are having to pay.,national,1977,12,washington,district of columbia,northeast
1902036059,1979-12,St. Louis Post-Dispatch (1923-),st louis,"LOU' J POST-DISPATCH Mon., December 17, 1979 7B Inflation Will Wipe Out 3; Wage Gains During 1980 NEW YORK (UPI) Inflation will virtually wipe out any wage gains next year and labor experts predict this will accelerate the push for cost-of-living clauses in union contracts, according to the Conference Board.",local,1979,12,st louis,missouri,midwest
162633403,1979-12,Los Angeles Times (1923-1995),"los angeles, calif","""We cannot wish our way out of inflation; that is the truth.",local,1979,12,los angeles,california,west
1893054379,1976-10,Indianapolis Star (1923-),indianapolis,And we can accommodate inflation rates that the average retired person or working person can't accommodate. accommodate.,local,1976,10,indianapolis,indiana,midwest
147322171,1980-01,Washington Post  (1974-) The,"washington, dc","That proposal will have to compete, however, with several other tax cut measures, among them: o Elimination or reduction of the sales tax on home heatin? oil. o Tying the state income tax to the inflation rate so that deductions will increase yearly in step with inflation. o A proposed state constitutional amendment to put a ceiling on taxes.",national,1980,1,washington,district of columbia,northeast
169299085,1974-08,Chicago Tribune (1963-1996),"chicago, ill","President Ford, emphasizing that the nation faces an uphill struggle against inflation, was reported today to be keeping open the possibility of an antiinflation tax increase in 1975.",local,1974,8,chicago,illinois,midwest
134459177,1980-06,Wall Street Journal  (1923-),"new york, ny","On the contrary, when. as now, inflation is outpacing income growth, indexing forces a relative decrease m tax revenues.",national,1980,6,new york,new york,northeast
169330760,1975-02,Chicago Tribune (1963-1996),"chicago, ill",BUT EXTENSIVE calcula- tions by The Associated Press show the degree to which fed- eral retirees will have their pensions increased more than the inflation rate in years ahead.,local,1975,2,chicago,illinois,midwest
147118264,1979-01,Washington Post  (1974-) The,"washington, dc","At the same time, however, in part because of its past mistakes, analysts say the administration probably has less chance than ever before of pulling off its twin"" economic goals-those of dampening inflation and averting a recession late this year and early in 1980.",national,1979,1,washington,district of columbia,northeast
170379733,1973-01,Chicago Tribune (1963-1996),"chicago, ill",A BROAD CROSS-SECTION of interest rates rose yesterday reflecting nervousness about inflation.,local,1973,1,chicago,illinois,midwest
169285853,1973-11,Chicago Tribune (1963-1996),"chicago, ill","Some things, moreover, are blamed on inflation that are really caused by other economic forces, the Yale economist said.",local,1973,11,chicago,illinois,midwest
156498958,1970-07,Los Angeles Times (1923-1995),"los angeles, calif","'What Is never captured in the blazing headlines of cost overruns,' Anderson told his audience, 'is the Pise Tan to Pae 12, C*L 8 HITS BACK Continued trom Sti Page reality of  changes, of Inflation, of the costly Impact of solving prob- lems which could not be foreseen - the realities which accompany the aK vancement of . cal frontiers.""",local,1970,7,los angeles,california,west
142928267,1966-02,"Washington Post, Times Herald  (1959-1973) The","washington, dc","There is a  in the tentative judgments, i.e., those w-ho fear that the restraints against excessive aggregate demand for goods and services are not strong enough to prevent inflation, those who are afraid that the restraints might have a more negative effect that desired, and a minority which hopes that the shift in policies will cause just enough slackening in demand to yield a without inflation The latter, sustainable growth trend of course, is the desired obj ective.",national,1966,2,washington,district of columbia,northeast
