file_id,year_month,title,loc,text,scope,year,month,city,state,region,annotator
423966675,1980-08,New York Times,"new york, ny",He will not get the balanced budget he longs for as an antidote to inflation despite the painfully extracted budget cuts this year.,national,1980,8,new york,new york,northeast,qz*
120994592,1979-02,New York Times  (1923-),"new york, ny","Concrete also is a big inflation factor -- now up to i3T a yard from 528 a yard, Mr. I3elkin said.",national,1979,2,new york,new york,northeast,qz*
1877737879,1972-01,Minneapolis Tribune (1964-1982),minneapolis,"In January 1969, the Nation's fchief economic problem was mounting inflation.",local,1972,1,minneapolis,minnesota,midwest,qz*
1877388723,1970-09,Minneapolis Star (1947-1982),minneapolis,But the hope is that the price increases gradually will become smaller and that some day the inflation inflation pace may even slip below 3 percent a year.,local,1970,9,minneapolis,minnesota,midwest,qz*
1901562716,1974-09,St. Louis Post-Dispatch (1923-),st louis,"His prepared text dealt with ""a need for tax reform reform to encourage investment investment and both industrial and economic growth, if we're ever going to slow down and, hopefully, halt inflation.""",local,1974,9,st louis,missouri,midwest,qz*
1893408908,1979-04,Indianapolis Star (1923-),indianapolis,"Rapid Growth Sales Business and effects ot inflation and Or reces sion sPeed its growth and enhance enhance its resaie va'ue individual we seek must have Maturity, an understanding ot the commitments in business, with a sound track record in Marketing and Sales.",local,1979,4,indianapolis,indiana,midwest,qz*
123170695,1977-01,New York Times  (1923-),"new york, ny","Tax Receipts Likely to Rise The Ford budget makes the assumption that receipts, mainly from taxes will rise from $393 billion in 1978 to $5 7 billion in 1982, an average of 10.6 percent per year, as inflation moves taxpayers into higher brackets.",national,1977,1,new york,new york,northeast,qz*
120703498,1975-01,New York Times  (1923-),"new york, ny",The rise in the cost of feed led farmers to slaughter part of their herds; the rise in the cost of living led elderly people to protest against inflation; the rise in unemployment pushed many into welfare.,national,1975,1,new york,new york,northeast,qz*
158812661,1979-01,Los Angeles Times (1923-1995),"los angeles, calif","Sandstrom vigorously denies he is anti-union, saying the transit firm s proposals to cut back salaries of both mechanics and drivers result from the company s precarious financial posi- tion caused by inflation and Proposi- tion 13.",local,1979,1,los angeles,california,west,qz*
1867220398,1966-10,Courier-Journal (1923-) The,louisville,"Before agreeing to meet again today, the legislators sent to the White House How Kentucky and Indiana senator voted on 10 hey issues in 1966 Page A 7. bills authorizing a three-year, $3.97-billion $3.97-billion higher education program, expanding expanding the food and peace act, and suspending business expansion tax incentives incentives to help curb inflation.",local,1966,10,louisville,kentucky,southeast,qz*
119515864,1972-03,New York Times  (1923-),"new york, ny","There are elements of the Hutchins theor.,, in David Riesman's report that a ""grade inflation"" is responsible for the new phenomenon of high achievements and few failures among the current college generation.",national,1972,3,new york,new york,northeast,qz*
2826402409,1979-12,Call (1933-) The,"kansas city, missouri","The White House has established a regional speakers program in Kansas City, Mo. to respond to requests from organizations In Missouri, Kansas, Iowa and Nebraska seeking Informa tion on the Administrations s Anti-Inflation program.",local,1979,12,kansas city,missouri,midwest,qz*
118596252,1969-12,New York Times  (1923-),"new york, ny","Inflation and costs have put us in: such a bind that we still have to pour in a lot of state and city subsidies.""",national,1969,12,new york,new york,northeast,qz*
157810669,1975-01,Los Angeles Times (1923-1995),"los angeles, calif",Tear up the latest inflation count.,local,1975,1,los angeles,california,west,qz*
1878548857,1977-06,Minneapolis Tribune (1964-1982),minneapolis,"INFLATION BEATERS Final model year closeout on all 1977 Travel Trailers, Mini, & Motor Homes.",local,1977,6,minneapolis,minnesota,midwest,qz*
1910767856,1980-05,St. Louis Post-Dispatch (1923-),st louis,"JUST IN TIME FOR . . . r EMECCHI lvN T f ALWAYS A LEADER H ' 3 SHOWS THE INDUSTRY HOW TO FIGHT INFLATION WITH THIS FACTORY PARTICIPATION SALE ELASTIC ZIP ZAP BUILT-IN DARNER CONCEALED CHECK SPRING ONE MOTION THREADINP RECESSED SPOOL PINS LIGHT OVER THE NEEDLE TWIN NEEDLE AUTOMATIC Ibobbinwinder ETCHED SEAM QAUOE NEEDLE PLATE i 1 IT i -mm g 1 l..,..,sn,l COLOR CODED I I STITCH .",local,1980,5,st louis,missouri,midwest,qz*
1893448818,1980-03,Indianapolis Star (1923-),indianapolis,FINANCIAL NEWS Gloomy Inflation Forecast Expected Today As White House Unveils Its Economic Plans N Y. TIMES NEWS SERVICE Washington The White House expects expects to unveil today President Carter's revised economic outlook and budgetary plan for the next two years that will include yet another increase in the estimate estimate of inflation in 1980.,local,1980,3,indianapolis,indiana,midwest,qz*
134346260,1978-03,Wall Street Journal  (1923-),"new york, ny","The President didn't provide any details m outlining the broad front on which the anti-inflation battle would be waged and, sig- , stopped short of declaring inflation the nation s No.",national,1978,3,new york,new york,northeast,qz*
169900481,1970-09,Chicago Tribune (1963-1996),"chicago, ill","Concerned About Inflation Schweitzer told newsmen that the most pressing concern among the delegates to the meetings is growing worldwide inflation, particularly among the major industrial countries.",local,1970,9,chicago,illinois,midwest,qz*
1819313768,1967-01,Detroit Free Press (1923-),detroit,"; THE COUNCIL, in a rare exercise of fatuous logic, had warned that cost-of-living escalator escalator clauses in collective bargaining agreements could help fuel inflation.",local,1967,1,detroit,michigan,midwest,qz*
172005091,1979-09,Chicago Tribune (1963-1996),"chicago, ill","Though gold is a popular inflation hedge, investors have moved to other hard assets, including silver, stamps, rare coins, and antiques as well, ana- lysts said.",local,1979,9,chicago,illinois,midwest,qz*
1888922897,1978-11,Cincinnati Enquirer (1923-),cincinnati,"The dollar dive, stock-market drop and organized labor's spine-chilling demand for compulsory wage-price controls surely riveted many voters to one concern: Which candidate can best fight inflation and cope with economic uncertainty?",local,1978,11,cincinnati,ohio,midwest,qz*
133438360,1969-03,Wall Street Journal  (1923-),"new york, ny","""We must find ways to curb inflation,"" Mr. Nixon recently promised AFI:-CIO President George Meany, "" asking the wage earners to pay for the cost of stability with their jobs.""",national,1969,3,new york,new york,northeast,qz*
1901045867,1971-04,St. Louis Post-Dispatch (1923-),st louis,"Prices were higher than a year ago in some countries overseas and in some regions of the United States, he pointed out, but costs continued to increase as a result of continuing worldwide inflation. inflation.",local,1971,4,st louis,missouri,midwest,qz*
171176110,1974-11,Chicago Tribune (1963-1996),"chicago, ill","* While personal income continues to rise, the portion accounted for by wages and salaries [65 per cent] has slowed sharply in recent months, reflecting the easing employment situation and the steady declines in the length of the workweek and over- time. inflation also has cut the buying power of these incomes, altho this factor will improve as inflation slows, which it .",local,1974,11,chicago,illinois,midwest,qz*
171138112,1974-10,Chicago Tribune (1963-1996),"chicago, ill","Dems biggest cause of inflation: Ford Continued from page 1 was a bipartisan commitment based on ""politics [that] stops at the water s edge.""",local,1974,10,chicago,illinois,midwest,qz*
1887158353,1965-12,St. Louis Post-Dispatch (1923-),st louis,"""The result would dearly have been inflation,"" he said.",local,1965,12,st louis,missouri,midwest,qz*
147202297,1979-08,Washington Post  (1974-) The,"washington, dc","Must be inflation.""",national,1979,8,washington,district of columbia,northeast,qz*
169915252,1970-11,Chicago Tribune (1963-1996),"chicago, ill","It is also why more and more frustrated people, recognizing the unwillingness of Congress [or perhaps  to fight inflation at its source, are proposing mere- ly to fight its symptoms.",local,1970,11,chicago,illinois,midwest,qz*
1888112681,1966-01,Cincinnati Enquirer (1923-),cincinnati,Nor will we sacrifice the future of millions of Americans Americans whose lifetime savings savings and modest pensions are being nibbled away by Inflation.,local,1966,1,cincinnati,ohio,midwest,qz*
1889082200,1980-07,Cincinnati Enquirer (1923-),cincinnati,"All three, he said, are ltd to finances. f ""COLLEGES COULD cope with Inflation or ntle IX, but both together are tough to handle,"" le says.",local,1980,7,cincinnati,ohio,midwest,qz*
1901011241,1970-07,St. Louis Post-Dispatch (1923-),st louis,He urged Congress also to help fight inflation by holding down spending.,local,1970,7,st louis,missouri,midwest,qz*
147074852,1980-10,Washington Post  (1974-) The,"washington, dc","For example, a proposed new government 'spending program can be introduced, and the model is then expected to predict its impact on inflation, unemployment and so on.",national,1980,10,washington,district of columbia,northeast,qz*
133493272,1970-09,Wall Street Journal  (1923-),"new york, ny","As it is, it appears to have given the inflation weapon to the        bargainers.'",national,1970,9,new york,new york,northeast,qz*
1868083924,1974-09,Courier-Journal (1923-) The,louisville,"However, However, inflation undoubtedly accounts for some of the increase.",local,1974,9,louisville,kentucky,southeast,qz*
1884589500,1965-12,Cincinnati Enquirer (1923-),cincinnati,"The basic fact is, as every Christmas shopper shopper knows without being told, that inflation is with us.",local,1965,12,cincinnati,ohio,midwest,qz*
121439183,1980-11,New York Times  (1923-),"new york, ny",Critics contend that the influx of money into the public s hands would prompt more inflation and Government budget deficits so large that inflation would continue high for many years.,national,1980,11,new york,new york,northeast,qz*
158825207,1978-12,Los Angeles Times (1923-1995),"los angeles, calif","HE STOUTLY DEFENDS POLICIES Delegates at Conference Lecture Carter and Aides BY JACK NELSON WalnthlWi Bureu Chie MEMPHIS-James Fite, a carpen- ter and shipwright from Baltimore, unexpectedly got a chance Saturday to tell the President of the United States face-to-face just what he thought of his anti-inflation program.",local,1978,12,los angeles,california,west,qz*
158179266,1976-05,Los Angeles Times (1923-1995),"los angeles, calif","""We would be willing to  oil pries providing the industrialized coutries  inflation, Alzla saida",local,1976,5,los angeles,california,west,qz*
1868511327,1978-03,Courier-Journal (1923-) The,louisville,Schultze told the businessmen that food prices and depreciation of the dollar dollar will contribute more to inflation than previously expected.,local,1978,3,louisville,kentucky,southeast,qz*
1878876407,1979-09,Minneapolis Star (1947-1982),minneapolis,"Government policies also have fortered inflation, Ahearn said, by raising farm aw v.. ... .svwmv i ms. m iisd 1 1 si w r ir r? j.m . m .7 Reader Opinion Lesser known aspects of downtown crime To the Editor: I would like to applaud the work The Star and the Tribune have done to cover downtown Issues which certain certain other media Ignore at times.",local,1979,9,minneapolis,minnesota,midwest,qz*
493094284,1966-04,Chicago Defender (National edition) (1921-1967) The,"chicago, ill","Inflation has taken its place firmly as the No. 1 national domestic political, issue, and this doesn't help the situation much, either.",local,1966,4,chicago,illinois,midwest,qz*
293949116,1980-03,Boston Globe (pre-1997 Fulltext),"boston, mass","""We have been much more casual about saying,  Let's build a building' - at least in those days before inflation knocked us on our heads.""",local,1980,3,boston,massachusetts,northeast,qz*
159074221,1979-09,Los Angeles Times (1923-1995),"los angeles, calif","District officials said the budget is about $7.8 million more than last year s, primarily due to inflation, but still is $5 million less than the 1977-78 pre-Proposition 13 budget Sixty-five percent of the district revenue came from state allocations.",local,1979,9,los angeles,california,west,qz*
1820044096,1971-02,Detroit Free Press (1923-),detroit,"Raising the price of gold is a way to fight deflation, not inflation.",local,1971,2,detroit,michigan,midwest,qz*
117921760,1970-09,New York Times  (1923-),"new york, ny","Another was a union demand that, as protection against inflation, hourly pay be increased as living costs climb, with no ceiling.",national,1970,9,new york,new york,northeast,qz*
171099992,1974-06,Chicago Tribune (1963-1996),"chicago, ill","Even when inflation in terms of  increases Is taken into account, volume in real terms is on the rise.",local,1974,6,chicago,illinois,midwest,qz*
171228239,1975-05,Chicago Tribune (1963-1996),"chicago, ill","One is an inflation rate of more than 25 per cent a year and the other is a wide range of union demands for sharply higher pay-increases of 30 per cent, in some cases- to keep up with everyday costs.",local,1975,5,chicago,illinois,midwest,qz*
1892647884,1969-05,Indianapolis Star (1923-),indianapolis,ONE OF THE POINTS of disagreement involved tax reforms reforms which the United States felt should be instituted to combat inflation.,local,1969,5,indianapolis,indiana,midwest,qz*
1878757955,1979-01,Minneapolis Tribune (1964-1982),minneapolis,Those rising food costs have Carter administration inflation fighters looking for ways to dampen prices of raw foodstuffs particularly prices of beet and that has dulled the edge of farmer optimism.,local,1979,1,minneapolis,minnesota,midwest,qz*
1888151212,1966-11,Cincinnati Enquirer (1923-),cincinnati,"It's the need to check this kind of inflation, and worse, that makes a sizable tax increase look increasingly increasingly certain.",local,1966,11,cincinnati,ohio,midwest,qz*
1868868210,1980-12,Courier-Journal (1923-) The,louisville,Some of the volunteers complained about the high cost of clothing and the ravages of inflation.,local,1980,12,louisville,kentucky,southeast,qz*
142351995,1964-02,"Washington Post, Times Herald  (1959-1973) The","washington, dc","United States authorities blamed Communist pressures for the loss of production, the instability and inflation in the Laotian economy.",national,1964,2,washington,district of columbia,northeast,qz*
143460682,1968-05,"Washington Post, Times Herald  (1959-1973) The","washington, dc","The fact that corporate sales and earnings are good and employment high should not be allowed to obscure the dangers of inflation and soaring interest rates, Proxmire said.",national,1968,5,washington,district of columbia,northeast,qz*
2430993345,1978-08,Tennessean (1972-) The,nashville,"- The Atlanta-based financial planner, here to speak at a Retailers' Marketing Guild symposium symposium hosted by Morris Furniture Stores, said in an interview that in the coming age there will be a scramble for assets and that about 25 corporations corporations will own the majority of assets in the nation... nation...SOME OF HIS advice: Own capital assets that produce scarce commodities; it makes inflation an ally.",local,1978,8,nashville,tennessee,southeast,qz*
1878942917,1980-10,Minneapolis Star (1947-1982),minneapolis,"BUILDING A When you build a fireplace demand the safety and efficency that only Queen Air the forced air fireplace can provide Queen Air is the first Forced Air Fireplace lo be listed by the Council of American Building Officials iCBO BOCA SBCC National National Research Board Report Number NPB-120 Other fireplaces not meeting these rigid re quiremenis may be deemed unsafe, and could be dangerously close to constituting an extreme fire hazard M you are planning to build a fireplace m your ne or p'esent home, by all means, insist on a Queen Air Turn fi'epiace luxury into a cost efficient whole house heating system in your nome now s - Forced Air fireplace Tuesday, Oct 28, 1980 Under the Carter administration, Abernathy said, ""crime has increased, increased, inflation has increased, unemployment has increased and interest rates have increased.""",local,1980,10,minneapolis,minnesota,midwest,qz*
1888318186,1968-06,Cincinnati Enquirer (1923-),cincinnati,"Through two stages of language inflation the smallest available size of some things is now called ""large.""",local,1968,6,cincinnati,ohio,midwest,qz*
146891092,1978-04,Washington Post  (1974-) The,"washington, dc","Both areas get too much money, but we become more disturbed over inflation of public school costs than defense, because we live near schools and our children attend them.",national,1978,4,washington,district of columbia,northeast,qz*
146899845,1978-09,Washington Post  (1974-) The,"washington, dc","After Labor regained power here under Harold Wilson in 1974, the country endured three years of falling living standards, rapid inflation and rising unemployment.",national,1978,9,washington,district of columbia,northeast,qz*
1876867039,1969-04,Minneapolis Tribune (1964-1982),minneapolis,"""Inflation still is a serious problem,"" said Douglas Hell-weg, Hell-weg, vice-president of the Federal Reserve Bank of Minneapolis Minneapolis in explaining the move.",local,1969,4,minneapolis,minnesota,midwest,qz*
1868097814,1975-02,Courier-Journal (1923-) The,louisville,"The budget would increase total federal spending about $35 billion, or 11 per cent over this fiscal year's estimated $314 billion in outlays, but most of that increase increase would be eaten up by inflation.",local,1975,2,louisville,kentucky,southeast,qz*
134334756,1979-04,Wall Street Journal  (1923-),"new york, ny","For mass transit, the fund would provide about t200 million in each of the next two years, 5300 million In 1982 and a total of $3.1 billion over 10 years, in addition to current funds, assuming world oil prices rise at about the inflation rate.",national,1979,4,new york,new york,northeast,qz*
1902041662,1979-11,St. Louis Post-Dispatch (1923-),st louis,Consider just two recent figures: Personal income rose by 0.6 percent last month while inflation continued at a rate somewhere above 13 percent annually.,local,1979,11,st louis,missouri,midwest,qz*
1893470522,1980-10,Indianapolis Star (1923-),indianapolis,"That increase, at a rate of more than 12 percent in recent months, could worsen the nation's already high inflation rate.",local,1980,10,indianapolis,indiana,midwest,qz*
1888726513,1976-07,Cincinnati Enquirer (1923-),cincinnati,"Consolation Prize Will Be Added Income By ELIOT JANEWAY QI am 50 retired and have '. been contemplating selling my low-yield and low-performance mutual funds, and placing the proceeds proceeds in utility stocks for the 8-10 yield, hoping for enough gain to offset offset inflation.",local,1976,7,cincinnati,ohio,midwest,qz*
1876288743,1965-04,Minneapolis Star (1947-1982),minneapolis,"There isn't much chance you will increase your salary, except for occasional occasional seniority raises, or adjustments for inflation. inflation.",local,1965,4,minneapolis,minnesota,midwest,qz*
146156322,1974-09,Washington Post  (1974-) The,"washington, dc","We come to. gerber as allies to draw upon, or to draw up, I should say,' a battle plan against a common enemy, inflation.",national,1974,9,washington,district of columbia,northeast,qz*
1901156596,1971-09,St. Louis Post-Dispatch (1923-),st louis,"Most of the NATO countries did the same, but they spent less in real terms because of inflation.",local,1971,9,st louis,missouri,midwest,qz*
1878209979,1974-01,Minneapolis Star (1947-1982),minneapolis,Building-permit values tend to be lower than the actual construction costs because they don't include the cost of land and inflation inflation factors.,local,1974,1,minneapolis,minnesota,midwest,qz*
1893411987,1979-04,Indianapolis Star (1923-),indianapolis,"HE COULD NOT know then that the little fish would come to symbolize another collision of national concerns in the same way coal collides with clean air, black progress with white rights; freedom with obscenity; inflation with recession.",local,1979,4,indianapolis,indiana,midwest,qz*
1878691762,1978-08,Minneapolis Star (1947-1982),minneapolis,The only problem is that bonds are fixed-income securities and offer no protection against inflation.,local,1978,8,minneapolis,minnesota,midwest,qz*
2430994928,1978-06,Tennessean (1972-) The,nashville,"Indeed, Terborgh's figures make a case for the proposition proposition that meaningful decisions to reduce the legal rate of taxation in order to stimulate business are almost impossible impossible unless coupled to a recognition recognition of the impact of inflation. inflation.If the validity of this general type of analysis is accepted, it seems clear that we are caught in a dilemma.",local,1978,6,nashville,tennessee,southeast,qz*
1867522037,1971-04,Courier-Journal (1923-) The,louisville,And with inflation continuing almost unabated it's one of the things we worry about most frequently.,local,1971,4,louisville,kentucky,southeast,qz*
157830156,1975-06,Los Angeles Times (1923-1995),"los angeles, calif",Inflation in Israel was 56% last year and is ex- pected to reach 30% in 1975.,local,1975,6,los angeles,california,west,qz*
491335171,1970-02,Atlanta Daily World (1932-),"atlanta, ga",The President asks for a SI. 3 billion surplus to help fight inflation.,local,1970,2,atlanta,georgia,southeast,qz*
1888983316,1979-05,Cincinnati Enquirer (1923-),cincinnati,"Hornblower & Company, probably one of America's best informed 1 ' commodities experts, will explore the value of precious metals and other - commodities as investments and hedges against inflation STOCKS & BONDS DONALD E. BOWMAN Former President and CEO of T Rowe Price Associates.",local,1979,5,cincinnati,ohio,midwest,qz*
119520446,1972-11,New York Times  (1923-),"new york, ny","Frequently, sellers with considerable market power push through even higher increases in their own wages or prices than current cost increases warrant, as they seek to stay ahead of anticipated future inflation.",national,1972,11,new york,new york,northeast,qz*
132697944,1961-05,Wall Street Journal  (1923-),"new york, ny","He contends that these costs, when combined with reduced national revenue resuiting from the loss of Algeria and the inflation caused by money withdrawn from Algeria by Frenchmen, will force the government into strict control of the French economy,.",national,1961,5,new york,new york,northeast,qz*
119707541,1973-01,New York Times  (1923-),"new york, ny","FEDERAL RESERVE APPROVES A RISE IN DISCOUNT RATE Half-Point Increase to 5% Ordered by Board Day After Phase 3 Begins EFFECTIVE ON MONDAY Move Underlines Prospects of Anti-Inflation Efforts Lifting Money Costs By EDWIN L. DALE Jr. Special to Tie xew York Ttrn.s WASHINGTON, Jan. 12 The Federal Reserve Board ap- proved today an increase in the discount rate from 4% per cent to 5 per cent at all 12 Federal Reserve Banks.",national,1973,1,new york,new york,northeast,qz*
1822009826,1980-12,Detroit Free Press (1923-),detroit,Let's reverse inflation and unemployment and reclaim the title of the Automobile Capital of the World.,local,1980,12,detroit,michigan,midwest,qz*
1893436484,1979-12,Indianapolis Star (1923-),indianapolis,"Kr I COOKING SCHOOL 71 0W, 1 Auto Dual Speed Meai-T,mer Clock - inflation stops now. only ' CI ' BUY RCA 4-HOUR TAPI A I . . - variable Power Control "" J Q C3 w m If ,,, , iiMiMiim - fjf""' -'""Z7rl?l Lar9 1 14 CLJ "" 0l,en I ' ""ffiflsHW Mi f jfjS ULjJ WITH ICSATI . m Si !'",local,1979,12,indianapolis,indiana,midwest,qz*
117395907,1966-10,New York Times  (1923-),"new york, ny","Democats, on the other hand, contend that increased prosper ity will outweigh inflation as anI issue with the voters.",national,1966,10,new york,new york,northeast,qz*
122753432,1976-02,New York Times  (1923-),"new york, ny","Yet, Louis Harris finds that by a lopsided 72 percent to 23 percent most Americans complain that ""the trouble with most leaders is they treat the public as though they have a twelve-year-old mentality instead of as grown-up human beings who can take the hard truth on most issues: ' A striking 85 percent feel that ""most Government leaders are afraid to tell the public the hard truth about inflation, energy and other subjects.""",national,1976,2,new york,new york,northeast,qz*
1879008189,1980-10,Minneapolis Star (1947-1982),minneapolis,"Exc cond 535-7919 all 5 wkdays 74 CHEV CAMARO 612 542-9971 74 CHEV Mallbu, exc cond, no rusl, atler 4pm 521-3454 71 CHEV El Cemino, cusl In 1 out 11700besl otter. 190-4264 Harold Chevrolet HELPS YOU FIGHT INFLATION WITH REAL CLOSE-OUT PRICES ON ALL 1980 CHEVROLET MODELS CAPRICES 16 5 to choose from example stk 3368 IMPALAS j23 15 to choose from example stk 2553 $6587 MONTE CARLOS 13 4 to example stk 4469 '6740 MONZA5 30 10 to choose from . example stk 4413 '4898 CAMAROS6 2 to choose from example stk 4472 $5932 to choose from example stk ft 0'4945 CORVETTES-?2 to choose from example stk 4389 $14,237 ALL PRICES SHOWN REPRESENT NEW 1980 CHEVROLETS.",local,1980,10,minneapolis,minnesota,midwest,qz*
120578228,1975-09,New York Times  (1923-),"new york, ny","Several private economists welcomed the report that inflation slowed in August, but, like the Administration, they expect the inflation rate to surpass the August figure during the rest of this year.",national,1975,9,new york,new york,northeast,qz*
1888914543,1979-03,Cincinnati Enquirer (1923-),cincinnati,Anti-Inflation chief Alfred Kahn has warned the White House it could encourage encourage unions toward higher settlements settlements In current negotiations. negotiations.,local,1979,3,cincinnati,ohio,midwest,qz*
158193585,1977-02,Los Angeles Times (1923-1995),"los angeles, calif","Arthur F. Burns, chairman of the Federal Reserve Board, warned Wednesday that the prospect of wi- dened federal deficits had stirred up inflation fears in the business world.",local,1977,2,los angeles,california,west,qz*
493511545,1968-05,Chicago Daily Defender (Big Weekend Edition) (1966-1973),"chicago, ill",Inflation al-l so hurts those who save.,local,1968,5,chicago,illinois,midwest,qz*
1901542549,1974-03,St. Louis Post-Dispatch (1923-),st louis,"""Inflation is hitting the teachers,"" he said.",local,1974,3,st louis,missouri,midwest,qz*
147076171,1979-05,Washington Post  (1974-) The,"washington, dc","The company cited low growth in demand for oil and chemical products, fierce competition and costs that ""rose generally in line with inflation.""",national,1979,5,washington,district of columbia,northeast,qz*
171108145,1974-11,Chicago Tribune (1963-1996),"chicago, ill",It wiU be a tragedy if this political fear means the end of administration efforts to push for its 5 per cent income tax surcharge and other modest anti- inflation measures.,local,1974,11,chicago,illinois,midwest,qz*
1908264710,1980-04,Tennessean (1972-) The,nashville,"The new cabinet of 16 Christian Democrats, Democrats, nine Socialists and three Republicans Republicans was forged by Cossiga, 51 , after 16 days during which he resisted Socialist and Communist demands that the second-ranking Communists be admitted to a crisis government to fight burgeoning terrorism, accelerating inflation and increasing unemployment.",local,1980,4,nashville,tennessee,southeast,qz*
122748336,1976-07,New York Times  (1923-),"new york, ny","Heller said that both the Democratic Presidential nominee, Jimmy Carter, and President Ford had             anti-inflation policies hut he suggested that Mr. Garter probably would have a more diversified program than the Ford Administration.",national,1976,7,new york,new york,northeast,qz*
1867308324,1968-11,Courier-Journal (1923-) The,louisville,"I would like to increase her income, yet hedge against inflation.",local,1968,11,louisville,kentucky,southeast,qz*
423980826,1980-09,New York Times,"new york, ny","There is still a great deal of bickering about how it will finally come out, but the broad outline suggests that the prices should be indexed to the worldwide rate of inflation, the rate of growth of the industrialized countries and the fluctuations of the currency in which OPEC gets paid for its oil - the dollar.",national,1980,9,new york,new york,northeast,qz*
1878052137,1973-01,Minneapolis Star (1947-1982),minneapolis,"INFLATION POLICY AND UNEMPLOYMENT THEORY, THEORY, by Edmund S. Phelps.",local,1973,1,minneapolis,minnesota,midwest,qz*
147201538,1980-02,Washington Post  (1974-) The,"washington, dc","Last fall, the private-sector body that sets accounting standards-the Financial Accounting Standards Board (FASB)-adopted rules that will require companies to provide supplementary information in their annual shareholder reports regarding the impact that inflation and changing prices have had on their earnings.",national,1980,2,washington,district of columbia,northeast,qz*
1889074436,1980-12,Cincinnati Enquirer (1923-),cincinnati,"Do you need extra income to KEEP UP WITH INFLATION, this could be the answer.",local,1980,12,cincinnati,ohio,midwest,qz*
1893410222,1979-06,Indianapolis Star (1923-),indianapolis,"OVER 550 NEW CARS & TRUCKS IN STOCK GIANT 3 DAY TRUCK SALE FRIDAY, SATURDAY & MONDAY JUNE 15th, 16th & 18th ft- INFLATION FIGHTER SAVE s600 to $1200 OVER CURRENT INTEREST RATES ALONE 5 1 I A INTEREST 9.67 I BRAND NEW I 1979 MARQUIS m Suggested Retail Stock Jl f Price $6427 m , - . 5171 H I I I URPRICE .woo 1 f $QC00 cwl MM05 J w w f... f CSorjt J573 u a Our Poyment townm iMoao k ff m. owMiij,i J6UC85 g 3 5 I If 10 rM Stole 9 48 if 8 I I I fot ogpiicab lens J3 I CONTINENTAL 4-DR. 1 1 rr a Stock 5'62 B r Ml r Suggested Retail "" ff Price $11,926 00 & OUR PRICE j 5QQ1Q00 Our Payment tew no swom If fc ID) Dewed V J"" 2C H U T ""-os w:' 1 lE CASTRO ANNUAL PERCENTAGE RATE This is absolutely the last time we will be able to make this offer!",local,1979,6,indianapolis,indiana,midwest,qz*
123680549,1978-06,New York Times  (1923-),"new york, ny","One other argument for the Steiger bill is that a large part of capital gains are fictitious in that they represent inflation, not any rise in the value of an asset in relation to other assets.",national,1978,6,new york,new york,northeast,qz*
1868530286,1978-06,Courier-Journal (1923-) The,louisville,He explained that inflation rapidly drives up the cost of homes and people hope to improve their financial conditions by purchasing homes to take advantage of future increases increases in value.,local,1978,6,louisville,kentucky,southeast,qz*
1888021335,1969-02,St. Louis Post-Dispatch (1923-),st louis,Leaders of the federation federation who are meeting in Florida have been concerned about pos-s pos-s i b 1 e anti-inflation measures that might result in increased unemployment.,local,1969,2,st louis,missouri,midwest,qz*
1889048664,1980-05,Cincinnati Enquirer (1923-),cincinnati,"Perhaps one well-placed lawsuit could solve the whole problem once and for all. galled Dixie Lee, of Fort Mitchell, who brought the story to our attention, was that White House staffers can escape inflation with meals subsidized by taxpayers. taxpayers.",local,1980,5,cincinnati,ohio,midwest,qz*
1900426504,1963-11,Nashville Tennessean (1923-1972),nashville,"Some feel it can contribute to inflation, j The potential ill is called the' problem of ""international liquidity.""",local,1963,11,nashville,tennessee,southeast,qz*
117078462,1965-12,New York Times  (1923-),"new york, ny","Vice Chairman C! )- i2 Balderston, expires at the! ""end of January, and he is in'':'' eligible fop reappointment. -;7::c The board reached its present state of division as a result i'"",:'6f appointments made by Presn;idents Kennedy and Johnson, < -'both of whom generally held the n'+sq,aditional view of Democrats that the Federal Reserve wor;;ries too much about inflation ' and not enough about unem: ployment.",national,1965,12,new york,new york,northeast,qz*
168931164,1969-03,Chicago Tribune (1963-1996),"chicago, ill","In effect, then, inflation is more than eating up the inter- est paid to small savers for use of their money.",local,1969,3,chicago,illinois,midwest,qz*
169825279,1969-11,Chicago Tribune (1963-1996),"chicago, ill","To show how inflation goes, the table d'hote price 16 years ago was $3.95, as compared to today s $6.95.",local,1969,11,chicago,illinois,midwest,qz*
1820447579,1974-05,Detroit Free Press (1923-),detroit,"He Quits Iceland's prime minister Olafur Johannesson resigned resigned Thursday, forced out by strikes, inflation and a controversy controversy over a U.S. military military base.",local,1974,5,detroit,michigan,midwest,qz*
1868094132,1975-01,Courier-Journal (1923-) The,louisville,"""When you couple that kind of inflation with the fact that occupancy occupancy has been down a bit pretty much across the state, you can see where the trouble lies.""",local,1975,1,louisville,kentucky,southeast,qz*
1868014152,1974-07,Courier-Journal (1923-) The,louisville,"Defense spending by the United States has been increasing by 5 to 6 per cent annually in recent years, largely to offset offset inflation.",local,1974,7,louisville,kentucky,southeast,qz*
1879078034,1980-11,Minneapolis Star (1947-1982),minneapolis,"Accordingly, the 55-year-old Nakagama, Nakagama, who had expected the new year to begin with an inflation rate of about 12 percent, now figures figures he may be on the low side.",local,1980,11,minneapolis,minnesota,midwest,qz*
